Team ID,Team Name,League,Player ID,Player Name,Position,Position Rank,Height,Weight,overall_rating,potential_rating,stat
658,Dalian Professional Football Club,Chinese Super League,27,Huanhuan Shan,Striker,#9,74.4,143,48,57,"1,159"
658,Dalian Professional Football Club,Chinese Super League,28,Hao Ning,Center Attacking Midfielder,#37,70.8,154,48,48,"1,403"
659,FK Jerv,Norwegian Eliteserien,1,Daniel Håkans,Right Midfielder,#25,61.2,165,64,74,"1,547"
659,FK Jerv,Norwegian Eliteserien,2,Peter Wilson,Striker,#71,72,163,64,67,"1,700"
659,FK Jerv,Norwegian Eliteserien,3,Jeremy Cijntje,Striker,#30,72,172,63,66,"1,563"
659,FK Jerv,Norwegian Eliteserien,4,Willis Furtado,Left Midfielder,#7,72,176,63,66,"1,632"
659,FK Jerv,Norwegian Eliteserien,5,J. Norheim,Center Back,#16,75.6,185,63,65,"1,556"
659,FK Jerv,Norwegian Eliteserien,6,Mathias Haarup,Left Wing Back,#27,61.2,159,63,65,"1,660"
659,FK Jerv,Norwegian Eliteserien,7,Ø. Øvretveit,Goalkeeper,#20,76.8,187,63,64,"1,117"
659,FK Jerv,Norwegian Eliteserien,8,Erik Brenden,Center Attacking Midfielder,#15,61.32,159,63,63,"1,764"
659,FK Jerv,Norwegian Eliteserien,9,O. Kolskogen,Center Back,#14,74.4,161,62,70,"1,506"
659,FK Jerv,Norwegian Eliteserien,10,Torje Wichne,Right Wing Back,#2,69.6,159,62,65,"1,579"
659,FK Jerv,Norwegian Eliteserien,11,Amadou Diallo,Left Wing,#17,61.2,165,62,62,"1,567"
659,FK Jerv,Norwegian Eliteserien,12,M. Wichmann,Center Defensive Midfielder,#6,72,181,62,62,"1,758"
659,FK Jerv,Norwegian Eliteserien,13,Leandro Fernandes,Center Attacking Midfielder,#10,70.8,159,61,68,"1,721"
659,FK Jerv,Norwegian Eliteserien,14,D. Mboumbouni,Center Back,#4,72,165,61,64,"1,495"
659,FK Jerv,Norwegian Eliteserien,15,Erlend Hustad,Striker,#9,76.8,183,61,64,"1,492"
659,FK Jerv,Norwegian Eliteserien,16,E. Sandberg,Center Back,#5,75.6,176,60,67,"1,456"
659,FK Jerv,Norwegian Eliteserien,17,Felix Schröter,Striker,#11,61.2,159,60,61,"1,535"
659,FK Jerv,Norwegian Eliteserien,18,Mikael Ugland,Center Attacking Midfielder,#8,61.2,150,59,67,"1,578"
659,FK Jerv,Norwegian Eliteserien,19,Imam Mafi,Left Wing Back,#19,70.8,143,59,59,"1,489"
659,FK Jerv,Norwegian Eliteserien,20,A. Tjærandsen-Skau,Left Midfielder,#21,70.8,154,58,68,"1,640"
659,FK Jerv,Norwegian Eliteserien,21,Henrik Bredeli,Center Back,#22,75.6,183,58,65,"1,478"
659,FK Jerv,Norwegian Eliteserien,22,Amund Wichne,Goalkeeper,#1,72,174,58,63,"1,096"
659,FK Jerv,Norwegian Eliteserien,23,T. Ness,Center Defensive Midfielder,#23,61.32,163,55,60,"1,528"
659,FK Jerv,Norwegian Eliteserien,24,B. Kristiansen,Center Back,#35,73.2,176,54,68,"1,363"
660,Bohemian FC,Rep. Ireland Premier Division,1,James Talbot,Goalkeeper,#1,61.32,176,63,67,"1,121"
660,Bohemian FC,Rep. Ireland Premier Division,2,Laurenz Dehl,Center Attacking Midfielder,#31,61.2,168,62,73,"1,582"
660,Bohemian FC,Rep. Ireland Premier Division,3,Liam Burt,Center Attacking Midfielder,#11,69.6,154,62,67,"1,577"
660,Bohemian FC,Rep. Ireland Premier Division,4,Ali Coote,Center Attacking Midfielder,#8,68.4,143,61,64,"1,587"
660,Bohemian FC,Rep. Ireland Premier Division,5,Jordan Flores,Center Attacking Midfielder,#21,61.32,165,61,63,"1,802"
660,Bohemian FC,Rep. Ireland Premier Division,6,J. O'Sullivan,Right Midfielder,#17,61.32,183,61,61,"1,698"
660,Bohemian FC,Rep. Ireland Premier Division,7,C. Levingston,Center Defensive Midfielder,#14,70.8,163,60,65,"1,642"
660,Bohemian FC,Rep. Ireland Premier Division,8,Tyreke Wilson,Left Wing Back,#3,69.6,146,60,65,"1,623"
660,Bohemian FC,Rep. Ireland Premier Division,9,J. Afolabi,Striker,#20,61.32,159,60,65,"1,495"
660,Bohemian FC,Rep. Ireland Premier Division,10,Kris Twardek,Right Midfielder,#23,73.2,174,60,60,"1,563"
660,Bohemian FC,Rep. Ireland Premier Division,11,Declan McDaid,Right Midfielder,#7,61.2,161,60,60,"1,592"
660,Bohemian FC,Rep. Ireland Premier Division,12,J. Ogedi-Uzokwe,Striker,#9,73.2,168,60,60,"1,622"
660,Bohemian FC,Rep. Ireland Premier Division,13,Ciaran Kelly,Center Back,#5,75.6,174,59,63,"1,366"
660,Bohemian FC,Rep. Ireland Premier Division,14,Jamie Mullins,Center Attacking Midfielder,#22,64.8,132,58,74,"1,414"
660,Bohemian FC,Rep. Ireland Premier Division,15,Jordan Doherty,Center Defensive Midfielder,#6,72,165,58,68,"1,509"
660,Bohemian FC,Rep. Ireland Premier Division,16,James Clarke,Right Midfielder,#15,61.2,154,58,63,"1,633"
660,Bohemian FC,Rep. Ireland Premier Division,17,Rory Feely,Right Back,#4,75.6,168,58,60,"1,520"
660,Bohemian FC,Rep. Ireland Premier Division,18,James McManus,Center Defensive Midfielder,#28,70.8,150,56,69,"1,553"
660,Bohemian FC,Rep. Ireland Premier Division,19,Ryan Burke,Left Back,#19,61.2,161,56,66,"1,510"
660,Bohemian FC,Rep. Ireland Premier Division,20,Jon McCracken,Goalkeeper,#40,73.2,170,56,64,939
660,Bohemian FC,Rep. Ireland Premier Division,21,Josh Kerr,Center Back,#2,61.2,154,56,61,"1,367"
660,Bohemian FC,Rep. Ireland Premier Division,22,Tadhg Ryan,Goalkeeper,#25,61.32,163,56,59,"1,087"
660,Bohemian FC,Rep. Ireland Premier Division,23,Ethon Varian,Striker,#18,72,176,54,63,"1,343"
660,Bohemian FC,Rep. Ireland Premier Division,24,Max Murphy,Right Back,#12,72,159,53,65,"1,340"
661,Hartlepool United,English League Two,1,Chris Maguire,Center Attacking Midfielder,#15,68.4,148,65,65,"1,834"
661,Hartlepool United,English League Two,2,Josh Umerah,Striker,#9,73.2,176,63,65,"1,581"
661,Hartlepool United,English League Two,3,Mohamed Sylla,Center Defensive Midfielder,#20,74.4,179,63,63,"1,591"
661,Hartlepool United,English League Two,4,Clarke Oduor,Left Wing Back,#27,70.8,154,62,68,"1,616"
661,Hartlepool United,English League Two,5,Callum Cooke,Center Attacking Midfielder,#10,69.6,159,62,63,"1,663"
661,Hartlepool United,English League Two,6,Jamie Sterry,Right Wing Back,#2,61.32,168,62,63,"1,732"
661,Hartlepool United,English League Two,7,David Ferguson,Left Wing Back,#3,61.2,168,62,62,"1,734"
661,Hartlepool United,English League Two,8,Rollin Menayese,Center Back,#23,75.6,176,61,65,"1,474"
661,Hartlepool United,English League Two,9,Reghan Tumilty,Right Back,#26,61.2,154,61,63,"1,605"
661,Hartlepool United,English League Two,10,N. Featherstone,Center Defensive Midfielder,#8,68.4,157,61,61,"1,694"
661,Hartlepool United,English League Two,11,Ben Killip,Goalkeeper,#1,74.4,163,60,63,"1,086"
661,Hartlepool United,English League Two,12,Mark Shelton,Center Defensive Midfielder,#6,61.2,154,60,63,"1,743"
661,Hartlepool United,English League Two,13,Euan Murray,Center Back,#5,75.6,174,60,60,"1,483"
661,Hartlepool United,English League Two,14,Tom Crawford,Right Midfielder,#22,61.2,137,59,66,"1,589"
661,Hartlepool United,English League Two,15,Mikael Ndjoli,Striker,#18,72,159,59,64,"1,529"
661,Hartlepool United,English League Two,16,Kyle Letheren,Goalkeeper,#21,74.4,207,59,59,"1,010"
661,Hartlepool United,English League Two,17,Wes McDonald,Left Wing,#11,70.8,170,59,59,"1,613"
661,Hartlepool United,English League Two,18,Brody Paterson,Left Wing Back,#14,61.2,146,58,68,"1,534"
661,Hartlepool United,English League Two,19,Mouhamed Niang,Center Defensive Midfielder,#4,74.4,165,58,65,"1,545"
661,Hartlepool United,English League Two,20,Jake Hastie,Left Midfielder,#7,61.32,165,58,64,"1,487"
661,Hartlepool United,English League Two,21,Alex Lacey,Center Back,#24,74.4,179,57,57,"1,364"
661,Hartlepool United,English League Two,22,Joe Grey,Striker,#12,70.8,161,56,69,"1,422"
661,Hartlepool United,English League Two,23,Jack Hamilton,Striker,#19,74.4,176,56,67,"1,345"
661,Hartlepool United,English League Two,24,Ellis Taylor,Left Midfielder,#17,72,159,51,65,"1,326"
662,Hyderabad FC,Indian Super League,1,B. Ogbeche,Striker,#20,61.2,181,70,70,"1,764"
662,Hyderabad FC,Indian Super League,2,João Victor,Center Defensive Midfielder,#8,72,183,68,68,"1,737"
662,Hyderabad FC,Indian Super League,3,Odei,Center Back,#16,61.32,157,68,68,"1,536"
662,Hyderabad FC,Indian Super League,4,Borja Herrera,Left Back,#26,70.8,154,65,65,"1,831"
662,Hyderabad FC,Indian Super League,5,Javi Siverio,Striker,#99,72,165,64,69,"1,542"
662,Hyderabad FC,Indian Super League,6,Joel Chianese,Right Midfielder,#7,70.8,165,64,64,"1,668"
662,Hyderabad FC,Indian Super League,7,Akash Mishra,Left Wing Back,#31,61.2,150,61,70,"1,541"
662,Hyderabad FC,Indian Super League,8,C. Singh,Center Back,#4,73.2,176,61,66,"1,398"
662,Hyderabad FC,Indian Super League,9,Mohammed Yasir,Left Midfielder,#10,68.4,150,59,62,"1,523"
662,Hyderabad FC,Indian Super League,10,L. Kattimani,Goalkeeper,#25,61.32,159,59,59,"1,023"
662,Hyderabad FC,Indian Super League,11,Adil Khan,Center Back,#5,61.2,165,57,57,"1,572"
662,Hyderabad FC,Indian Super League,12,H. Narzary,Left Wing,#19,61.2,146,57,57,"1,518"
662,Hyderabad FC,Indian Super League,13,Nikhil Poojary,Right Wing,#27,61.2,141,57,57,"1,571"
662,Hyderabad FC,Indian Super League,14,Hitesh Sharma,Right Midfielder,#18,69.6,143,56,63,"1,564"
662,Hyderabad FC,Indian Super League,15,Gurmeet Singh,Goalkeeper,#1,72,176,55,65,860
662,Hyderabad FC,Indian Super League,16,N. Tamang,Center Back,#29,61.2,161,55,56,"1,376"
662,Hyderabad FC,Indian Super League,17,Reagan Singh,Right Back,#2,68.4,150,55,55,"1,378"
662,Hyderabad FC,Indian Super League,18,Rohit Danu,Right Midfielder,#24,69.6,130,54,64,"1,403"
662,Hyderabad FC,Indian Super League,19,Alex Saji,Center Back,#44,72,176,53,61,"1,357"
662,Hyderabad FC,Indian Super League,20,Manoj Mohammad,Left Back,#41,61.32,168,53,60,"1,343"
662,Hyderabad FC,Indian Super League,21,Sahil Tavora,Center Defensive Midfielder,#14,68.4,148,53,56,"1,552"
662,Hyderabad FC,Indian Super League,22,A. D'Silva,Striker,#12,73.2,176,51,58,"1,292"
662,Hyderabad FC,Indian Super League,23,Soyal Joshy,Right Back,#43,69.6,159,50,61,"1,225"
662,Hyderabad FC,Indian Super League,24,Abdul Rabeeh,Right Midfielder,#77,68.4,143,50,61,"1,419"
662,Hyderabad FC,Indian Super League,25,Anuj Kumar,Goalkeeper,#21,74.4,154,50,57,818
662,Hyderabad FC,Indian Super League,26,L. Jongte,Goalkeeper,#13,72,185,48,60,829
662,Hyderabad FC,Indian Super League,27,Lalawmpuia,Right Midfielder,#30,66,146,48,58,"1,351"
662,Hyderabad FC,Indian Super League,28,S. Fernandes,Left Midfielder,#11,72,137,48,57,"1,205"
663,Rochdale,English League Two,1,E. Ebanks-Landell,Center Back,#6,74.4,194,63,63,"1,497"
663,Rochdale,English League Two,2,Liam Kelly,Center Attacking Midfielder,#7,64.8,163,62,63,"1,775"
663,Rochdale,English League Two,3,R. O'Donnell,Goalkeeper,#1,74.4,187,62,62,"1,172"
663,Rochdale,English League Two,4,Max Taylor,Center Back,#5,78,192,61,69,"1,390"
663,Rochdale,English League Two,5,Femi Seriki,Right Wing Back,#2,72,172,60,73,"1,494"
663,Rochdale,English League Two,6,Sam Graham,Center Back,#15,75.6,176,60,69,"1,380"
663,Rochdale,English League Two,7,Rayhaan Tulloch,Striker,#21,61.2,154,60,67,"1,512"
663,Rochdale,English League Two,8,Devante Rodney,Striker,#10,61.2,152,60,64,"1,572"
663,Rochdale,English League Two,9,Jimmy Keohane,Left Wing Back,#13,61.32,159,60,60,"1,619"
663,Rochdale,English League Two,10,Scott Quigley,Striker,#18,76.8,183,60,60,"1,496"
663,Rochdale,English League Two,11,Ian Henderson,Striker,#40,61.2,148,60,60,"1,594"
663,Rochdale,English League Two,12,Ben Nelson,Center Back,#16,74.4,163,59,77,"1,432"
663,Rochdale,English League Two,13,Abraham Odoh,Right Midfielder,#11,67.2,123,59,66,"1,603"
663,Rochdale,English League Two,14,Connor Malley,Center Attacking Midfielder,#27,61.32,161,59,65,"1,665"
663,Rochdale,English League Two,15,Cameron John,Center Back,#24,61.32,172,59,65,"1,501"
663,Rochdale,English League Two,16,Tahvon Campbell,Striker,#19,73.2,159,59,61,"1,547"
663,Rochdale,English League Two,17,T. Diagouraga,Center Defensive Midfielder,#20,74.4,159,59,59,"1,549"
663,Rochdale,English League Two,18,Aidy White,Left Wing Back,#3,70.8,135,59,59,"1,658"
663,Rochdale,English League Two,19,Ethan Brierley,Center Attacking Midfielder,#14,69.6,157,58,72,"1,606"
663,Rochdale,English League Two,20,Tyrese Sinclair,Right Midfielder,#17,70.8,154,58,67,"1,612"
663,Rochdale,English League Two,21,Luke Charman,Striker,#9,73.2,183,58,62,"1,472"
663,Rochdale,English League Two,22,James Ball,Striker,#8,75.6,176,58,59,"1,694"
663,Rochdale,English League Two,23,Jim McNulty,Center Back,#4,72,170,58,58,"1,369"
663,Rochdale,English League Two,24,Cieran Slicker,Goalkeeper,#22,75.6,181,52,69,815
663,Rochdale,English League Two,25,Jordan Scanlon,Center Attacking Midfielder,#29,69.6,154,52,62,"1,473"
663,Rochdale,English League Two,26,Brad Kelly,Goalkeeper,#30,72,176,51,61,824
664,Sligo Rovers,Rep. Ireland Premier Division,1,Aidan Keena,Striker,#9,61.32,150,64,68,"1,689"
664,Sligo Rovers,Rep. Ireland Premier Division,2,Robbie Burton,Center Attacking Midfielder,#18,70.8,152,63,69,"1,574"
664,Sligo Rovers,Rep. Ireland Premier Division,3,Nando Pijnaker,Center Back,#28,76.8,194,63,67,"1,550"
664,Sligo Rovers,Rep. Ireland Premier Division,4,F. Hartmann,Striker,#24,61.2,154,62,72,"1,530"
664,Sligo Rovers,Rep. Ireland Premier Division,5,Lewis Banks,Right Back,#2,72,159,62,67,"1,603"
664,Sligo Rovers,Rep. Ireland Premier Division,6,Garry Buckley,Center Back,#26,73.2,165,62,62,"1,702"
664,Sligo Rovers,Rep. Ireland Premier Division,7,Greg Bolger,Center Defensive Midfielder,#6,72,176,61,61,"1,610"
664,Sligo Rovers,Rep. Ireland Premier Division,8,Colm Horgan,Right Back,#3,69.6,159,61,61,"1,556"
664,Sligo Rovers,Rep. Ireland Premier Division,9,Shane Blaney,Center Back,#4,75.6,174,60,65,"1,490"
664,Sligo Rovers,Rep. Ireland Premier Division,10,Max Mata,Striker,#27,73.2,179,60,64,"1,519"
664,Sligo Rovers,Rep. Ireland Premier Division,11,Paddy Kirk,Left Back,#19,70.8,146,60,63,"1,548"
664,Sligo Rovers,Rep. Ireland Premier Division,12,Adam McDonnell,Center Attacking Midfielder,#17,70.8,159,59,62,"1,663"
664,Sligo Rovers,Rep. Ireland Premier Division,13,David Cawley,Center Defensive Midfielder,#22,61.2,168,59,59,"1,630"
664,Sligo Rovers,Rep. Ireland Premier Division,14,Cameron Evans,Center Back,#5,72,172,58,69,"1,291"
664,Sligo Rovers,Rep. Ireland Premier Division,15,Luke McNicholas,Goalkeeper,#16,75.6,179,58,65,904
664,Sligo Rovers,Rep. Ireland Premier Division,16,Niall Morahan,Center Attacking Midfielder,#8,61.2,146,58,64,"1,605"
664,Sligo Rovers,Rep. Ireland Premier Division,17,Will Fitzgerald,Left Midfielder,#7,74.4,154,58,61,"1,481"
664,Sligo Rovers,Rep. Ireland Premier Division,18,Frank Liivak,Striker,#10,73.2,174,58,59,"1,490"
664,Sligo Rovers,Rep. Ireland Premier Division,19,Seamas Keogh,Right Midfielder,#11,70.8,159,57,72,"1,527"
664,Sligo Rovers,Rep. Ireland Premier Division,20,K. O'Sullivan,Right Midfielder,#14,70.8,154,57,61,"1,497"
664,Sligo Rovers,Rep. Ireland Premier Division,21,Richard Brush,Goalkeeper,#30,73.2,190,56,56,"1,065"
664,Sligo Rovers,Rep. Ireland Premier Division,22,Mark Byrne,Center Attacking Midfielder,#12,61.2,163,55,58,"1,419"
664,Sligo Rovers,Rep. Ireland Premier Division,23,Cillian Heaney,Right Midfielder,#25,61.2,148,54,61,"1,457"
664,Sligo Rovers,Rep. Ireland Premier Division,24,Scott Lynch,Right Back,#23,68.4,143,51,56,"1,400"
664,Sligo Rovers,Rep. Ireland Premier Division,25,Peter Maguire,Center Back,#33,73.2,154,49,67,"1,062"
664,Sligo Rovers,Rep. Ireland Premier Division,26,Darren Collins,Center Attacking Midfielder,#20,70.8,150,47,56,"1,287"
665,Chennaiyin FC,Indian Super League,1,Crivellaro,Center Attacking Midfielder,#10,72,179,67,67,"1,713"
665,Chennaiyin FC,Indian Super League,2,Fallou Diagne,Center Back,#3,73.2,172,67,67,"1,701"
665,Chennaiyin FC,Indian Super League,3,P. Slišković,Striker,#9,76.8,198,65,65,"1,527"
665,Chennaiyin FC,Indian Super League,4,Julius Düker,Center Midfielder,#26,74.4,176,64,65,"1,779"
665,Chennaiyin FC,Indian Super League,5,Kwame Karikari,Striker,#20,75.6,183,64,64,"1,644"
665,Chennaiyin FC,Indian Super League,6,Anirudh Thapa,Center Midfielder,#15,68.4,132,62,67,"1,708"
665,Chennaiyin FC,Indian Super League,7,V. Hakhamaneshi,Center Back,#23,79.2,203,61,61,"1,345"
665,Chennaiyin FC,Indian Super League,8,Rahim Ali,Striker,#11,72,165,56,64,"1,447"
665,Chennaiyin FC,Indian Super League,9,M. Rafique,Right Back,#29,69.6,143,56,56,"1,547"
665,Chennaiyin FC,Indian Super League,10,Jobby Justin,Striker,#22,61.2,161,56,56,"1,485"
665,Chennaiyin FC,Indian Super League,11,Romario Jesuraj,Right Midfielder,#16,68.4,148,55,56,"1,399"
665,Chennaiyin FC,Indian Super League,12,Debjit Majumder,Goalkeeper,#24,70.8,157,55,55,881
665,Chennaiyin FC,Indian Super League,13,E. Vanspaul,Right Wing Back,#8,68.4,150,55,55,"1,521"
665,Chennaiyin FC,Indian Super League,14,Narayan Das,Center Back,#21,61.32,154,55,55,"1,455"
665,Chennaiyin FC,Indian Super League,15,Ninthoi Meetei,Right Midfielder,#7,64.8,130,54,65,"1,389"
665,Chennaiyin FC,Indian Super League,16,Jiteshwor Singh,Center Defensive Midfielder,#18,70.8,150,54,64,"1,381"
665,Chennaiyin FC,Indian Super League,17,Vincy Barretto,Right Midfielder,#33,68.4,126,54,63,"1,345"
665,Chennaiyin FC,Indian Super League,18,Sourav Das,Center Defensive Midfielder,#14,69.6,159,54,57,"1,412"
665,Chennaiyin FC,Indian Super League,19,Ajith Kumar,Right Back,#13,70.8,143,54,56,"1,370"
665,Chennaiyin FC,Indian Super League,20,Aakash Sangwan,Left Back,#25,61.2,154,54,55,"1,385"
665,Chennaiyin FC,Indian Super League,21,Gurmukh Singh,Center Back,#4,61.32,168,53,60,"1,262"
665,Chennaiyin FC,Indian Super League,22,M. Dhot,Center Back,#30,72,157,52,59,"1,295"
665,Chennaiyin FC,Indian Super League,23,M. Chakladar,Center Back,#17,61.32,163,52,57,"1,278"
665,Chennaiyin FC,Indian Super League,24,S. Singh,Center Back,#5,73.2,185,51,55,"1,256"
665,Chennaiyin FC,Indian Super League,25,Samik Mitra,Goalkeeper,#27,73.2,165,50,62,860
665,Chennaiyin FC,Indian Super League,26,Sajal Bag,Right Midfielder,#19,61.2,159,48,61,"1,393"
666,FC Goa,Indian Super League,1,Marc Valiente,Center Back,#8,72,161,67,67,"1,603"
666,FC Goa,Indian Super League,2,Edu Bedia,Center Midfielder,#23,72,168,67,67,"1,749"
666,FC Goa,Indian Super League,3,Guarrotxena,Center Forward,#34,61.2,157,66,66,"1,856"
666,FC Goa,Indian Super League,4,Álvaro Vázquez,Striker,#9,72,174,66,66,"1,763"
666,FC Goa,Indian Super League,5,Fares Arnaout,Center Back,#5,73.2,190,64,68,"1,580"
666,FC Goa,Indian Super League,6,Noah Sadaoui,Left Midfielder,#7,61.32,172,63,63,"1,619"
666,FC Goa,Indian Super League,7,B. Fernandes,Left Midfielder,#10,67.2,139,60,60,"1,577"
666,FC Goa,Indian Super League,8,S. Fernandes,Right Back,#20,70.8,154,60,60,"1,519"
666,FC Goa,Indian Super League,9,Anwar Ali,Center Back,#4,61.2,163,58,68,"1,499"
666,FC Goa,Indian Super League,10,D. Singh Moirangthem,Goalkeeper,#1,61.32,154,57,68,912
666,FC Goa,Indian Super League,11,A. Dohling,Center Back,#27,70.8,148,57,58,"1,433"
666,FC Goa,Indian Super League,12,Arshdeep Singh,Goalkeeper,#13,61.32,152,56,62,895
666,FC Goa,Indian Super League,13,P. Rebello,Center Attacking Midfielder,#11,68.4,128,55,64,"1,508"
666,FC Goa,Indian Super League,14,Glan Martins,Center Midfielder,#25,61.32,154,55,56,"1,522"
666,FC Goa,Indian Super League,15,M. Chothe,Left Midfielder,#19,66,128,54,63,"1,319"
666,FC Goa,Indian Super League,16,Saviour Gama,Left Wing Back,#21,66,130,54,58,"1,446"
666,FC Goa,Indian Super League,17,Redeem Tlang,Right Midfielder,#22,66,143,54,54,"1,399"
666,FC Goa,Indian Super League,18,Muhammed Nemil,Right Midfielder,#44,67.2,143,53,66,"1,437"
666,FC Goa,Indian Super League,19,Phrangki Buam,Center Attacking Midfielder,#16,68.4,126,53,66,"1,381"
666,FC Goa,Indian Super League,20,A. Chhetri,Right Back,#14,70.8,150,53,64,"1,396"
666,FC Goa,Indian Super League,21,D. Murgaonkar,Striker,#29,67.2,139,53,62,"1,402"
666,FC Goa,Indian Super League,22,N. Naorem,Right Midfielder,#17,69.6,150,52,60,"1,414"
666,FC Goa,Indian Super League,23,Sanson Pereira,Left Back,#2,69.6,135,52,59,"1,318"
666,FC Goa,Indian Super League,24,L. D'Cunha,Center Back,#6,61.2,141,52,58,"1,317"
666,FC Goa,Indian Super League,25,Hrithik Tiwari,Goalkeeper,#55,73.2,172,49,63,806
666,FC Goa,Indian Super League,26,D. Fernandes,Center Attacking Midfielder,#18,61.2,154,49,60,"1,326"
667,SC East Bengal FC,Indian Super League,1,Cleiton Silva,Striker,#9,70.8,161,67,67,"1,705"
667,SC East Bengal FC,Indian Super League,2,Iván González,Center Back,#4,61.32,161,64,64,"1,677"
667,SC East Bengal FC,Indian Super League,3,Alex De Lima,Left Midfielder,#14,69.6,165,63,63,"1,780"
667,SC East Bengal FC,Indian Super League,4,C. Kyriakou,Right Back,#40,70.8,165,62,62,"1,550"
667,SC East Bengal FC,Indian Super League,5,J. O'Doherty,Center Attacking Midfielder,#24,67.2,137,61,64,"1,781"
667,SC East Bengal FC,Indian Super League,6,VP Suhair,Left Midfielder,#11,70.8,163,59,59,"1,546"
